Marital_status,Application_mode,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations
2,1,110,108.7,1,0,1,0,0,43,6,6,13,6,6,6,12.5,0
1,39,133.1,110,0,0,1,1,1,25,0,0,0,0,0,0,0,0
1,39,133.1,120,0,1,1,0,0,40,6,2,10,6,10,1,15,0
1,44,150,150,0,0,1,0,0,20,6,6,13.333333333333334,6,16,5,13.375,0
2,39,133.1,113,0,0,1,0,0,46,6,3,12.333333333333334,6,6,6,13.333333333333334,0
1,51,121,118.6,0,0,1,0,0,26,21,20,13.181818181818182,14,18,14,11.642857142857142,0
2,39,133.1,148.8,0,0,1,0,1,34,7,6,12.513333333333334,8,9,7,13.071428571428571,0
1,18,122,120.3,1,0,1,0,0,19,6,0,0,6,0,0,0,0
1,1,143,127,1,0,1,0,1,18,8,7,13.585714285714284,8,8,7,13.585714285714284,0
1,1,123,113.8,1,0,1,0,0,18,7,7,11.155555555555557,8,10,8,11.425,0
1,39,120,108,0,0,1,1,1,37,7,6,11.857142857142858,6,7,5,12,0
1,17,114,129.1,0,0,1,1,1,23,0,0,0,0,0,0,0,0
1,43,114,135.9,0,0,1,1,0,26,14,14,14,13,13,13,13.615384615384617,0
1,10,154.4,154.4,1,0,0,0,0,18,6,5,12,6,0,0,0,0
1,17,136,132.5,1,0,1,0,0,19,7,7,13.198571428571428,8,8,8,13.0625,0
1,10,163.3,163.3,0,0,1,0,0,18,6,6,13.5,6,12,6,12,0
1,1,126,122.5,1,0,1,0,0,19,6,6,13.333333333333334,6,8,5,12.8,0
1,17,137,131.8,0,0,1,0,1,22,6,6,12.166666666666666,6,9,4,12,0
1,1,139,135,1,0,1,0,1,18,8,7,12.214285714285714,8,8,7,12.214285714285714,0
1,17,142,141.7,0,0,1,0,1,18,6,6,12.666666666666666,6,6,6,13,0
1,1,133.1,131.3,1,0,1,0,1,18,6,6,12.285714285714286,6,6,6,13.5,0
1,1,126,123.9,1,0,1,0,1,18,6,6,13,6,6,6,13,0
1,1,131,126.1,1,0,1,0,0,18,6,6,12.142857142857142,6,6,6,11.166666666666666,0
1,17,131,126.5,1,0,1,0,1,19,7,7,13.875714285714285,8,9,7,13.085714285714284,0
1,17,108,107.3,0,0,1,0,0,20,6,0,0,6,0,0,0,0
1,17,133.1,95,1,0,1,0,1,19,6,6,11.666666666666666,6,7,0,0,0
1,1,122,116.1,1,0,1,0,0,18,6,6,13.153846153846152,6,12,3,11,0
1,1,143,134.6,1,0,1,0,1,18,6,6,14.5,6,6,6,12.833333333333334,0
1,17,135,128,1,0,1,0,1,18,7,7,14.44142857142857,8,8,8,13.65625,0
1,17,148,144.2,1,0,1,0,0,18,6,6,15.166666666666666,6,7,6,14.285714285714286,0
1,17,134,129.5,0,0,1,0,1,18,5,5,11.6,5,12,4,12.625,0
1,17,122,116.8,1,1,1,0,0,18,6,6,11.666666666666666,6,6,6,12.333333333333334,0
1,44,160,160,0,0,1,0,1,20,6,6,12.625,6,10,6,13.2,0
1,16,126,127.1,1,0,1,0,1,19,6,3,12.666666666666666,6,7,6,11,0
1,1,115,112.9,1,0,1,0,1,19,6,6,11.857142857142858,6,8,6,13.142857142857142,0
1,1,130,121.6,0,0,1,0,0,19,6,6,14.714285714285714,6,6,6,15.833333333333334,0
1,15,130,130,0,1,1,0,0,20,6,6,13.5,6,9,5,13,0
1,18,135,121.7,1,0,1,0,1,18,5,4,11.5,5,5,5,12.4,0
1,7,120,120,0,0,1,0,0,33,5,2,14,5,5,0,0,0
1,1,148,143.5,0,0,1,0,1,19,7,6,12.833333333333334,6,6,0,0,0
1,17,136,128.3,0,0,1,0,1,18,7,7,13.428571428571429,8,8,8,14.75,0
1,17,108,111.9,0,0,1,0,0,19,6,0,0,6,0,0,0,0
1,1,153,137.6,1,0,1,0,0,18,6,6,16,6,7,6,14.333333333333334,0
1,1,135,135,1,0,1,0,0,20,6,6,13.833333333333334,6,6,6,11.833333333333334,0
1,1,146,133.8,1,0,1,0,0,19,8,8,13.2325,8,9,8,13.2325,1
1,1,130,126.9,1,0,1,1,1,18,6,6,14,6,6,6,14.166666666666666,0
1,17,113,106.7,1,1,1,1,1,19,6,2,10,6,6,0,0,0
1,43,145.7,145.7,1,0,1,0,0,25,16,15,13.333333333333334,13,13,11,12.272727272727272,0
1,1,126,118.7,0,0,1,0,0,19,6,6,12.5,6,6,6,11.5,0
1,17,160,161.8,1,1,1,1,0,33,5,2,10.5,5,5,0,0,0
1,15,130,130,0,0,1,0,0,19,5,4,12,5,6,5,11.4,0
1,1,156,136.8,1,0,1,0,0,18,6,6,14,6,6,6,13.5,0
1,17,141,130.9,1,0,1,0,0,18,6,6,13.5,6,8,5,12.6,0
1,1,143,127,1,0,1,0,0,18,8,8,13.07375,8,8,8,13.07375,0
2,39,133.1,120,0,0,1,0,0,37,7,2,10.75,7,9,0,0,0
1,1,172,153.8,1,0,1,0,1,20,6,6,14,6,6,6,13.333333333333334,0
1,15,140,140,0,0,1,1,0,21,6,6,12.333333333333334,6,7,6,13.428571428571429,0
1,17,142,136.6,0,0,1,0,1,18,7,7,13.464285714285714,8,9,8,14.788888888888888,0
1,1,148,140,1,0,1,0,1,18,6,6,13.666666666666666,6,6,6,14.666666666666666,0
1,1,137,130.8,0,1,1,0,0,18,8,8,14.4025,8,9,8,14.4025,1
1,1,143,138.8,1,0,1,0,0,31,7,7,15.46875,8,8,8,16.3875,0
1,1,133.1,110,0,1,1,0,0,23,6,6,12.625,6,6,6,14.166666666666666,0
1,1,138,127.8,1,0,1,0,0,19,7,6,14.983333333333334,7,7,6,14.983333333333334,0
1,16,138,134.2,1,0,1,0,1,20,6,6,15,6,6,6,13,0
2,39,150,143,0,0,1,0,0,40,9,9,15.88888888888889,7,7,7,14.142857142857142,0
1,44,120,120,1,1,1,0,0,32,6,4,11.5,6,14,3,11,0
1,1,110,113.2,1,0,1,0,0,24,6,2,10.5,6,11,1,10,0
1,17,146,135.8,1,0,1,0,0,18,7,6,13.983333333333334,7,7,6,13.983333333333334,0
1,1,148,143.5,0,0,1,0,0,18,6,6,13,6,6,6,12.833333333333334,0
1,1,145,148.9,1,0,1,0,1,18,6,6,13.666666666666666,6,6,6,13,0
1,39,133.1,115.6,1,0,0,0,0,27,6,0,0,6,8,0,0,0
1,1,160,159.3,0,0,1,0,0,18,5,5,14.4,5,5,5,15.4,0
1,1,130,133.2,1,0,1,0,0,19,6,6,14.166666666666666,6,7,6,13.666666666666666,0
1,17,120,117.6,1,0,1,0,0,19,6,5,12.2,6,7,6,12,0
1,17,120,122.6,0,0,1,0,0,20,6,3,12.333333333333334,6,11,2,10.5,0
1,39,133.1,100,0,0,1,0,0,30,6,0,0,6,6,0,0,0
1,7,130,130,0,0,1,0,0,21,9,9,10.88888888888889,10,18,10,11.615384615384617,0
1,39,120,122.8,0,0,1,0,0,26,7,6,12.166666666666666,8,8,8,11.675,0
1,17,135,145.9,0,0,1,0,1,18,6,6,12.666666666666666,6,6,6,12.166666666666666,0
1,1,133.1,143,1,1,1,0,0,21,6,5,11.4,6,8,5,12.2,0
1,43,145,100,0,0,1,0,1,18,0,0,0,0,0,0,0,0
1,17,138,125.1,1,0,1,0,1,19,6,6,13.5,6,8,5,12.8,0
1,1,126,120.8,1,0,1,0,0,19,6,6,12.285714285714286,6,7,6,12.833333333333334,0
1,1,121,114,1,0,0,0,0,19,5,0,0,5,8,0,0,1
1,17,152,132.1,1,0,1,0,0,19,6,2,10.5,6,11,1,13,0
2,44,160,160,0,0,1,0,0,27,5,3,14,5,8,5,12,1
1,10,134,134,1,0,1,0,0,22,5,5,14.2,5,10,5,12.2,0
1,1,128,124.2,1,0,1,0,0,18,6,5,13,6,7,6,13.142857142857142,0
1,17,125,115.6,1,0,1,0,0,20,6,6,11,6,8,4,12.75,0
2,43,130,128.2,0,0,1,0,0,34,8,3,11,7,7,2,10,0
1,17,138,132.8,1,0,1,0,0,18,7,6,12.385714285714286,8,9,8,13.755555555555556,0
1,17,121,123.1,1,0,1,1,0,20,6,4,14.75,6,7,4,12.25,0
1,1,134,125.6,1,0,1,0,0,20,5,5,16.166666666666668,5,6,5,15.833333333333334,0
1,39,130,115,0,0,1,1,0,25,5,0,0,5,8,0,0,0
1,1,126,123.6,1,0,1,1,0,18,5,5,12.4,5,9,3,13,0
1,1,148,141.7,0,0,0,1,0,18,6,5,11.6,6,11,4,13,0
1,17,160,139,1,0,1,0,1,18,6,5,12.2,6,13,0,0,0
1,17,118,118,0,0,1,0,1,19,6,5,11,6,7,5,12.8,0
1,17,150,142,1,0,1,0,1,19,6,6,12.333333333333334,6,7,5,12.4,0
1,44,140,143.4,0,0,1,0,1,21,6,6,14.833333333333334,6,7,6,12.571428571428571,0
1,1,110,105.1,1,0,1,0,1,20,6,6,12,6,6,6,11.833333333333334,0
1,51,140,138,1,1,1,0,1,21,13,11,12.727272727272728,11,11,10,12.6,0
1,43,133.1,114.7,0,0,1,0,0,34,2,2,10.5,1,1,1,11,0
1,1,140,130.5,1,0,1,0,0,20,6,6,12.333333333333334,6,6,6,12,0
1,39,110,134.3,0,0,1,1,0,24,5,0,0,5,7,1,12,0
1,1,148,137.5,0,0,1,1,0,18,7,7,14.842857142857143,8,9,8,14.38888888888889,0
1,39,130,152.1,0,0,1,1,0,28,5,2,11,5,12,1,12,0
1,17,132,126.1,0,0,1,1,0,20,6,4,10.75,6,12,0,0,0
1,43,130,136,1,0,1,1,0,22,8,8,12.55375,8,9,8,12.55375,1
1,1,128,124.3,1,0,1,1,0,19,8,7,12.665714285714284,8,8,7,12.665714285714284,0
1,39,133.1,136.1,0,0,1,1,0,26,7,2,11.75,5,10,0,0,0
1,1,120,115.1,1,0,0,1,0,21,6,3,11,6,14,0,0,0
1,16,145,143.6,1,0,1,1,0,18,0,0,0,0,0,0,0,0
1,17,127,115.8,1,0,1,1,0,18,5,5,13.4,5,6,5,12.2,0
1,1,135,149,1,0,1,1,0,22,17,17,12.578947368421051,17,20,17,12.117647058823527,0
2,39,133.1,100,0,0,1,1,0,36,5,0,0,5,0,0,0,0
1,1,125,133.4,1,0,1,1,1,20,6,6,12,6,8,6,11.5,0
1,17,127,122.8,0,0,1,1,0,20,6,3,12.333333333333334,6,9,0,0,0
1,39,133.1,151.2,0,0,1,1,0,25,5,4,11.5,5,11,3,13.5,0
1,39,150,137,0,0,1,1,0,35,6,5,12.8,6,11,5,13.833333333333334,0
1,1,133.1,118,0,0,1,1,0,22,0,0,0,0,0,0,0,0
1,44,130,130,0,1,0,1,0,20,6,4,11.8,6,15,2,12,0
1,43,133.1,112.5,0,0,1,1,0,50,13,6,11.333333333333334,11,11,2,13.5,0
1,1,125,118.3,0,0,1,1,0,20,8,5,12.002,8,12,5,12.002,1
1,7,140,140,0,0,0,1,0,35,6,5,15.2,6,9,1,11,0
1,1,110,109,0,0,1,1,1,19,6,6,13.142857142857142,6,8,6,14.166666666666666,0
2,39,133.1,110,0,0,1,1,0,43,5,0,0,5,5,0,0,0
1,17,124,119.8,0,0,1,1,0,19,8,7,13.867142857142856,8,11,7,13.867142857142856,0
1,39,114,130,0,0,1,1,0,25,8,6,12.675,8,11,6,12.675,0
1,16,155,167.3,1,0,1,1,0,19,0,0,0,0,0,0,0,0
1,1,133.1,136,1,0,1,1,0,22,0,0,0,0,0,0,0,0
1,1,125,124,0,0,1,1,1,19,6,6,11,6,6,5,12.2,0
2,39,120,132.9,0,0,1,1,0,32,5,4,10.75,5,11,4,11.333333333333334,0
2,39,100,154,1,0,1,1,0,57,6,5,14.2,6,6,6,14.166666666666666,0
1,1,133.1,115,0,0,0,1,0,20,7,4,12.6,7,7,4,11.575,0
1,39,120,96,1,0,0,1,0,38,5,0,0,5,5,0,0,0
2,39,120,168.2,0,0,1,1,0,45,5,5,14,5,6,5,14.166666666666666,0
2,39,110,140,0,1,0,1,0,43,6,2,10,6,12,4,12.25,0
1,17,144,137.4,1,0,1,1,0,19,6,6,13.833333333333334,6,8,6,13.125,0
2,39,133.1,150,0,0,0,1,0,49,5,2,11,5,5,1,11,0
1,39,133.1,148.5,0,0,1,1,0,34,6,4,12.25,5,5,0,0,0
2,39,120,138.7,0,0,1,1,0,43,5,5,13.8,5,6,5,13.666666666666666,0
1,1,120,117.2,0,0,1,1,0,21,6,3,12,6,9,1,11,0
1,17,134,125.3,1,0,1,1,1,19,6,4,13.75,6,10,6,11.555555555555555,0
2,42,110,140,0,0,1,1,0,43,7,0,0,8,13,2,13.15,0
1,43,130,124,0,0,1,1,0,31,5,5,13.833333333333334,5,7,5,15.4,0
1,39,150,127,0,0,1,1,0,34,5,5,15.8,5,5,5,16.8,0
4,43,100,110,0,0,1,1,0,30,14,12,12.52608695652174,14,26,12,12.52608695652174,1
2,39,133.1,170,0,0,1,1,0,36,7,6,12.783333333333331,8,11,0,0,0
1,7,120,120,0,1,0,1,0,46,5,0,0,5,5,1,10,0
1,17,133.1,130,0,0,1,1,0,22,5,3,13,5,8,3,10.666666666666666,0
1,7,130,130,0,0,1,1,0,27,6,0,0,6,10,0,0,0
1,42,140,120,0,1,0,1,0,31,4,0,0,5,5,0,0,0
1,17,145,132.8,1,0,0,1,0,21,6,2,12,6,0,0,0,0
1,17,133.1,100,0,0,1,1,0,21,5,4,10.75,5,10,2,11,3
1,1,127,121.8,0,0,1,1,0,19,5,5,11.6,5,10,4,13.5,3
1,17,114,109.5,1,0,1,1,1,20,5,5,11.8,5,8,4,11.6,0
1,1,140,138.3,0,0,1,1,0,18,6,6,16,6,6,6,15.166666666666666,0
1,1,140,131.6,0,0,1,1,1,18,6,6,12.666666666666666,6,6,6,11.5,0
1,39,133.1,101.5,0,1,0,1,0,34,6,0,0,6,6,0,0,0
1,44,123.9,123.9,0,0,1,1,0,20,7,5,12.6,9,10,8,12.75,1
1,1,157,143,0,0,1,1,0,18,8,7,13.4,8,8,7,13.4,0
1,1,127,126.3,1,1,1,1,0,21,0,0,0,0,0,0,0,0
2,42,120,113.3,0,0,1,1,0,26,6,1,10,6,6,0,0,0
1,17,130,119.9,1,1,1,1,0,20,5,0,0,5,5,0,0,5
1,44,140,140,0,0,1,1,0,25,6,3,11.25,6,14,4,11.2,0
1,39,143,100,1,0,1,1,0,24,5,3,10.666666666666666,5,5,1,14,0
1,1,125,132.4,0,0,1,1,0,20,5,4,11.75,5,5,5,13.4,0
1,1,136,137.1,0,0,1,1,0,20,5,0,0,5,5,0,0,0
1,5,157,138.1,1,0,1,0,0,18,6,6,12.666666666666666,6,8,6,14.125,0
1,17,116,109.7,1,0,1,0,0,22,6,5,14,6,6,6,15.666666666666666,0
1,43,113,128.2,0,0,0,0,0,41,6,0,0,6,12,0,0,0
1,1,130,117.8,0,1,1,0,1,19,5,2,11.5,5,10,0,0,0
1,43,150,150,1,0,1,0,0,21,6,6,12,6,12,5,12.8,0
1,39,110,160,1,1,1,0,0,30,6,6,16.428571428571427,6,7,6,16.666666666666668,0
1,1,101,104.5,1,0,1,0,1,21,7,5,13.336000000000002,8,9,7,13.207142857142856,0
1,15,133.1,100,0,0,1,0,0,21,7,7,14.666666666666666,6,8,6,14,0
1,1,138,132.5,1,0,1,0,0,18,8,7,14.115714285714288,8,8,7,14.115714285714288,0
1,1,138,123.3,1,0,1,0,1,19,6,6,14.857142857142858,6,10,6,13.11111111111111,0
1,1,141,128.9,1,0,1,0,1,18,6,6,13.833333333333334,6,10,6,13.714285714285714,0
1,17,133,120.1,1,0,1,0,1,18,5,2,10,5,14,2,12,0
1,39,100,160,1,0,1,0,1,24,8,6,12.415,8,15,6,12.415,0
1,44,150,150,1,0,1,0,0,23,6,5,14.428571428571429,6,7,6,13.428571428571429,0
1,17,129,124,1,0,1,0,1,18,8,7,14.312857142857142,8,8,7,14.312857142857142,0
1,1,133,120.4,1,0,1,0,0,20,5,4,12,5,6,5,13.4,0
1,1,133,131.6,0,0,1,0,0,18,6,6,13.833333333333334,6,7,6,13.714285714285714,0
1,1,107,104.2,1,0,1,0,0,20,6,6,12.166666666666666,6,7,6,12.142857142857142,0
1,1,136,121.7,1,0,1,0,1,22,6,5,13.2,6,7,5,13.6,0
1,1,125,126,1,1,1,0,0,20,7,6,15.4,7,7,6,15.4,0
1,17,137,128.4,1,0,1,0,1,19,7,7,13.385714285714286,8,8,8,15.925,0
1,1,144,134.9,1,1,1,0,0,18,6,6,10.857142857142858,6,10,4,11,0
1,17,146,143.9,0,0,1,0,0,18,5,5,11.333333333333334,5,8,5,12,0
1,1,145,145,1,0,1,0,1,19,5,4,14.5,5,5,5,13.6,0
1,1,126,132,1,0,1,0,1,19,6,6,14.166666666666666,6,8,6,12.375,0
1,17,141,136.1,0,0,1,0,0,24,6,6,12.833333333333334,6,8,6,12,0
1,1,141,138.9,0,0,1,0,0,21,6,6,13.333333333333334,6,6,6,14.5,0
1,1,133.1,102,1,0,1,0,1,20,6,6,13.666666666666666,6,7,6,14.571428571428571,0
1,39,133.1,123,0,1,0,0,1,28,6,6,10.833333333333334,6,7,5,11,0
1,1,127,137.5,1,0,1,0,0,21,6,6,13.428571428571429,6,8,6,13.142857142857142,0
1,42,130,105.3,0,0,0,1,0,36,6,0,0,6,10,0,0,0
2,39,110,130,0,0,0,1,0,42,4,0,0,5,0,0,0,0
2,39,150,122.5,0,0,1,1,0,47,5,4,11.5,5,6,5,11.6,1
1,39,160,112,0,0,0,1,0,25,5,0,0,5,5,0,0,0
1,39,170,110,0,0,1,1,1,25,6,6,14.142857142857142,6,6,6,13.5,0
2,39,133.1,149.5,0,0,1,1,0,48,6,0,0,5,6,0,0,0
1,43,120,141,0,0,1,1,1,32,10,10,13.8,10,10,10,12.8,0
1,7,130,130,0,0,1,1,0,38,10,10,13.6,10,10,5,13.6,0
1,7,130,130,0,0,1,1,0,37,16,15,11.733333333333333,11,17,9,11.88888888888889,0
1,39,120,104,0,0,0,1,0,26,5,1,10,5,9,1,10,0
1,44,110,110,0,0,1,1,0,23,6,0,0,6,6,0,0,0
1,39,150,127,1,0,1,1,0,26,7,6,13.046666666666669,8,10,7,13.30625,0
1,43,133.1,130,0,0,1,0,0,26,11,10,11.8,7,7,7,13.285714285714286,0
1,16,145,127.5,1,0,1,0,0,18,8,8,13.11,8,8,8,13.11,0
1,7,130,130,1,0,1,0,0,27,8,7,14.414285714285716,8,8,7,14.414285714285716,0
6,17,115,115,0,0,0,0,0,24,5,0,0,5,10,0,0,0
1,17,124,126.8,1,0,1,0,0,20,5,5,12.333333333333334,5,7,5,12.2,0
1,1,124,116.7,1,0,1,0,1,18,7,0,0,7,8,1,10,0
1,17,134,128.5,1,0,1,0,1,18,7,7,14.1,8,8,8,13.3125,0
1,1,137,127.5,1,0,1,0,0,18,8,8,13.045,8,8,8,13.045,0
1,42,136,148.8,1,0,1,0,1,19,8,8,14.2525,8,8,8,14.2525,0
1,1,142,127.3,1,0,1,0,0,18,8,7,15.075714285714286,8,8,7,15.075714285714286,0
1,7,130,130,1,0,1,0,0,23,17,17,13.15,12,22,12,13.214285714285714,0
1,1,136,121.7,1,0,1,0,1,21,6,5,12.333333333333334,6,7,5,11.8,0
1,1,137,122.7,1,0,1,0,1,18,7,7,13.778571428571428,8,10,8,13.122222222222222,0
1,1,125,129.2,1,1,0,0,0,20,6,3,10.333333333333334,6,14,1,11,0
1,1,152,136.3,0,0,1,0,1,18,6,6,13.571428571428571,6,11,6,12.375,0
1,1,125,114.9,0,0,1,0,0,29,11,11,12.75,7,7,7,13.428571428571429,0
1,39,133.1,102,1,0,1,1,0,28,6,3,13,6,15,1,12,0
1,39,148,130.9,0,1,0,1,0,24,6,0,0,6,9,0,0,0
1,39,133.1,100,0,1,1,1,1,33,0,0,0,0,0,0,0,0
1,17,115,112.9,1,0,0,1,0,19,5,2,12.5,5,13,1,11,0
1,1,120,112.7,0,0,1,1,0,19,6,6,14.857142857142858,6,8,6,14.142857142857142,0
4,39,133.1,143,0,0,1,1,0,37,9,8,12,7,8,7,11.571428571428571,0
1,1,168,155.1,1,1,0,1,1,18,0,0,0,0,0,0,0,0
2,39,133.1,146.6,0,0,1,1,0,37,7,7,12.828571428571427,8,8,8,12.6875,0
1,39,137,141,0,0,1,1,0,36,7,0,0,8,0,0,0,0
1,1,123,120.6,1,0,1,1,0,19,6,6,13.333333333333334,6,8,5,14,0
1,42,150,110,1,0,1,1,1,33,14,14,13.072857142857144,14,20,14,13.072857142857144,6
1,42,120,108.6,0,0,0,1,0,34,7,5,12,7,7,3,11,0
1,1,145,134.9,1,0,1,0,0,18,6,6,15.5,6,6,6,16,0
1,44,120,120,1,0,1,0,0,20,6,0,0,6,6,0,0,0
1,1,142,141.3,0,0,1,0,1,19,6,6,14.714285714285714,6,6,6,15.166666666666666,0
1,1,147,135.6,1,0,1,0,0,20,6,6,16.714285714285715,6,6,6,15.333333333333334,0
1,1,125,121.5,1,0,1,0,1,19,6,6,10.857142857142858,6,7,6,11.666666666666666,0
1,1,126,125,1,0,1,0,0,19,7,6,11.658333333333331,8,11,6,12.416666666666666,0
1,18,132,119.1,1,0,1,0,1,22,6,5,11.6,6,7,6,12,0
1,1,123,116.7,0,0,1,0,1,18,6,6,12.166666666666666,6,8,6,12.666666666666666,0
1,1,128,124.9,0,0,1,0,1,19,6,6,12.5,6,6,6,12.833333333333334,0
1,39,100,114,1,1,0,0,0,31,7,5,12.56,7,8,5,12.56,0
1,17,140,131.1,1,0,1,0,0,18,7,7,13.19,8,8,8,14.23125,0
1,1,145,129.3,0,1,1,0,1,19,6,3,11,6,9,4,11.25,0
1,1,143,129.7,1,0,1,0,0,18,0,0,0,0,0,0,0,0
1,17,132,120.8,0,0,1,0,1,19,6,5,11.6,6,10,6,11.714285714285714,0
1,1,130,135,0,0,1,0,0,19,7,6,14.266666666666666,7,7,6,14.266666666666666,0
2,7,124.4,130,0,0,1,0,0,30,10,9,12.666666666666666,7,7,7,12.428571428571429,1
1,18,144,130.8,1,0,1,0,0,18,8,7,12.771428571428572,8,11,7,12.771428571428572,0
1,18,121,111.9,1,0,1,0,0,21,5,0,0,5,5,0,0,0
1,44,150,145.9,0,0,1,0,1,19,6,6,15.5,6,7,6,13.571428571428571,0
1,17,117,113.5,1,0,1,0,0,19,6,6,11.333333333333334,6,12,4,13.75,0
1,1,121,135.4,1,0,1,0,1,19,6,6,13.333333333333334,6,10,5,13.4,0
2,39,140,130.2,0,0,1,0,1,39,5,4,12.333333333333334,5,14,2,10,4
1,17,130,126.9,1,0,1,0,0,20,0,0,0,0,0,0,0,0
1,17,131,119.8,1,0,1,0,0,19,5,5,12.6,5,9,4,11.6,0
1,39,133.1,130,1,0,1,0,0,24,6,6,14.857142857142858,6,10,5,13.6,0
2,43,130,138,0,0,1,0,0,34,15,12,11.916666666666666,13,13,11,13.181818181818182,0
2,39,110,114.6,1,0,1,0,0,46,5,0,0,5,5,0,0,0
1,39,140,140,0,0,0,0,0,37,5,0,0,5,5,0,0,0
1,1,148,134.7,1,0,1,0,0,18,6,6,17,6,6,6,15.5,0
2,39,140,104.8,0,0,1,0,0,46,19,19,12.210526315789474,13,13,13,11.384615384615383,0
2,39,160,126.5,0,0,1,0,1,30,6,6,13,6,9,5,12.857142857142858,0
4,1,130,118.1,0,1,0,0,0,37,5,0,0,5,0,0,0,0
1,44,160,160,1,0,1,0,0,20,6,6,13.571428571428571,6,9,6,12.714285714285714,0
2,39,133.1,100.5,0,0,1,0,0,39,3,1,14,2,4,0,0,0
2,39,133.1,110,0,0,0,0,0,53,5,0,0,4,5,0,0,0
2,42,100,100,1,0,1,0,0,54,15,13,12.461538461538462,13,13,10,11.1,1
1,44,140,140,1,0,1,0,0,19,6,4,14.4,6,6,5,13,0
1,18,109,109,1,0,0,0,0,20,6,0,0,6,0,0,0,0
1,1,130,120.9,1,1,1,0,0,18,6,6,14.333333333333334,6,6,6,14.166666666666666,0
1,53,130,125.8,0,1,1,0,0,21,13,11,11.909090909090908,11,14,11,10.727272727272728,0
1,18,164,161.2,1,0,1,0,0,18,6,6,13.714285714285714,6,8,6,14.375,0
1,1,125,122,1,1,1,0,0,19,7,0,0,8,0,0,0,0
1,17,137,127.9,1,0,1,0,1,18,7,5,13.46,7,8,7,12.2375,0
1,1,133,135.8,1,0,1,0,0,19,6,6,15,6,6,6,13.333333333333334,0
1,1,163,149.7,1,0,1,0,1,18,0,0,0,0,0,0,0,0
1,1,160,137.3,1,0,1,0,0,19,6,5,13.4,6,6,5,12.8,0
4,43,120,110,0,1,1,0,0,34,6,4,11.25,6,8,4,13.75,0
1,1,140,146.4,0,0,1,0,0,18,5,5,12.6,5,7,5,11.6,0
2,39,140,121,0,0,1,0,0,50,6,6,12.666666666666666,6,6,6,11.833333333333334,0
1,43,140,125.2,0,1,1,0,0,41,21,21,12.333333333333334,19,19,19,12.105263157894736,0
1,17,115,119.6,1,0,1,0,1,22,6,5,12,6,11,5,11,0
4,39,140,142.8,0,0,1,0,0,43,5,5,16.4,5,5,5,16.6,0
2,39,133.1,123.5,0,0,1,0,0,50,1,0,0,6,0,0,0,0
1,39,133.1,100,0,0,1,0,0,60,6,6,12.75,6,6,4,14.75,0
2,39,133.1,150.3,0,0,1,0,0,47,5,5,14.8,5,5,5,14.4,0
1,1,116,128.2,0,0,1,0,0,22,17,17,10.36842105263158,17,18,17,11.5,0
2,39,110,114.3,0,0,1,0,0,41,7,0,0,8,0,0,0,0
5,42,120,120,0,0,1,0,0,32,15,13,12.692307692307692,15,22,13,12.384615384615383,0
2,39,133.1,110.7,1,0,1,0,0,50,5,0,0,5,0,0,0,0
1,39,133.1,169.2,0,1,0,0,0,54,7,0,0,5,10,0,0,0
2,42,133.1,100,0,0,1,0,0,34,12,11,13,13,22,8,11.875,0
4,39,133.1,144.5,0,0,1,0,0,45,6,4,12.5,6,8,3,11.666666666666666,0
4,39,133.1,134.5,0,0,1,0,1,47,6,5,12.2,6,10,4,11.25,0
2,39,133.1,113.4,0,0,1,0,0,33,5,1,10,5,13,2,12,0
2,39,140,128,0,0,1,0,1,43,6,6,12.333333333333334,6,8,6,11.5,0
1,7,120,120,0,0,1,0,0,54,13,13,14.307692307692308,12,15,12,15.23076923076923,0
1,39,130,147.5,0,0,1,0,0,39,11,11,14.454545454545457,8,8,8,13.5,0
2,39,120,120.7,0,0,1,0,0,39,5,5,11,5,5,5,13.2,0
1,1,153,153.7,0,0,1,0,1,18,6,6,13.142857142857142,6,6,6,12.833333333333334,0
1,17,131,121.9,0,0,1,0,1,19,6,6,13.75,6,7,6,11.857142857142858,0
1,17,126,119.4,1,0,1,0,1,18,6,6,14,6,9,5,13.8,0
2,39,110,157.8,0,0,1,0,0,44,8,8,13.75,6,9,6,12.5,0
1,39,150,154,0,0,1,0,0,27,5,0,0,5,6,0,0,0
1,1,131,135.9,1,0,1,0,1,18,6,6,13.166666666666666,6,8,6,12.428571428571429,0
2,43,130,130,0,0,1,0,0,45,12,9,12.444444444444445,7,8,6,12,0
1,17,122,118.9,1,0,1,0,0,20,6,6,12.666666666666666,6,7,5,13,0
2,1,151,152.4,0,0,1,0,0,40,6,6,11.333333333333334,6,7,6,10.5,0
1,43,136,100,0,0,1,0,0,18,7,7,13.6125,8,8,8,14.575,0
1,18,140,129,1,0,1,0,0,21,8,7,12.414285714285716,8,8,7,12.414285714285716,0
1,17,131,148.9,1,0,1,0,0,20,0,0,0,0,0,0,0,0
2,7,170,170,0,0,1,0,0,27,5,0,0,6,0,0,0,0
